2026-06-02 23:20:23.080 | INFO     | main:run_paper:525 - Starting paper trading: ['absorption', 'stacked_imbalance']
2026-06-03 07:28:32.822 | INFO     | data.exchange_connector:_fetch_rest_snapshot:320 - Snapshot loaded: 1000b/1000a, lastUpdateId=10695835102875
2026-06-03 07:28:32.823 | INFO     | data.exchange_connector:_fetch_rest_snapshot:358 - Book re-initialized. Total resyncs so far: 2
2026-06-03 07:28:32.959 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835114336, missing 6835 updates
2026-06-03 07:28:33.176 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835125520, missing 18019 updates
2026-06-03 07:28:33.380 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835136268, missing 28767 updates
2026-06-03 07:28:33.573 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835148840, missing 41339 updates
2026-06-03 07:28:33.684 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835156509, missing 49008 updates
2026-06-03 07:28:33.905 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835170836, missing 63335 updates
2026-06-03 07:28:34.129 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835187688, missing 80187 updates
2026-06-03 07:28:34.331 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835202478, missing 94977 updates
2026-06-03 07:28:34.434 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835230273, missing 122772 updates
2026-06-03 07:28:34.535 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835246951, missing 139450 updates
2026-06-03 07:28:34.637 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835256296, missing 148795 updates
2026-06-03 07:28:34.912 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835278697, missing 171196 updates
2026-06-03 07:28:35.014 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835323596, missing 216095 updates
2026-06-03 07:28:35.211 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835349993, missing 242492 updates
2026-06-03 07:28:35.309 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835367334, missing 259833 updates
2026-06-03 07:28:35.422 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835381481, missing 273980 updates
2026-06-03 07:28:35.622 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835395816, missing 288315 updates
2026-06-03 07:28:35.732 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835406058, missing 298557 updates
2026-06-03 07:28:35.827 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835414904, missing 307403 updates
2026-06-03 07:28:36.031 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835428871, missing 321370 updates
2026-06-03 07:28:36.031 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835437400, missing 329899 updates
2026-06-03 07:28:36.124 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835442280, missing 334779 updates
2026-06-03 07:28:36.235 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835456789, missing 349288 updates
2026-06-03 07:28:36.335 | ERROR    | data.exchange_connector:_apply_diff_if_valid:401 - GAP DETECTED: expected U=10695835107501, got U=10695835464809, missing 357308 updates
2026-06-03 07:28:36.336 | WARNING  | data.exchange_connector:_backfill_gap:435 - Cannot backfill L2 gap 10695835107501-10695835464808, forcing re-sync
2026-06-03 07:28:37.860 | INFO     | data.exchange_connector:_backfill_gap:440 - Backfilled 0 trades for gap period
