2026-06-02 22:33:39.098 | INFO     | main:run_paper:525 - Starting paper trading: ['absorption', 'stacked_imbalance']
2026-06-02 22:34:19.117 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:19.118 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:19.209 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9715 | SL=2.8805 TP=4.2715 | Regime=ACCUMULATION | Score=10.50
2026-06-02 22:34:19.209 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:19.210 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:19.301 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9715 | SL=2.8805 TP=4.2715 | Regime=ACCUMULATION | Score=10.50
2026-06-02 22:34:19.302 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:19.302 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:20.102 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9705 | SL=2.8795 TP=4.2705 | Regime=ACCUMULATION | Score=10.50
2026-06-02 22:34:20.104 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:20.105 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:20.218 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9705 | SL=2.8795 TP=4.2705 | Regime=ACCUMULATION | Score=10.50
2026-06-02 22:34:20.219 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:20.220 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.793 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=9.83
2026-06-02 22:34:31.794 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.794 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.795 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=4.67
2026-06-02 22:34:31.796 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.796 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.897 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=9.58
2026-06-02 22:34:31.898 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.898 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.899 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=4.67
2026-06-02 22:34:31.900 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:31.900 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:54.905 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9695 | SL=2.8575 TP=4.5695 | Regime=ACCUMULATION | Score=8.50
2026-06-02 22:34:54.907 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:54.908 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:55.002 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9695 | SL=2.8575 TP=4.5695 | Regime=ACCUMULATION | Score=8.50
2026-06-02 22:34:55.003 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:55.004 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:55.104 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9695 | SL=2.8575 TP=4.5695 | Regime=DISTRIBUTION | Score=8.50
2026-06-02 22:34:55.105 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:55.106 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:55.240 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9695 | SL=2.8575 TP=4.5695 | Regime=DISTRIBUTION | Score=8.50
2026-06-02 22:34:55.241 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:34:55.242 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.620 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9695 | SL=2.8575 TP=4.5695 | Regime=ACCUMULATION | Score=8.41
2026-06-02 22:35:00.621 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.622 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.623 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9695 | SL=2.8575 TP=4.5695 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:00.625 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.626 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.696 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9705 | SL=2.8585 TP=4.5705 | Regime=ACCUMULATION | Score=8.89
2026-06-02 22:35:00.697 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.697 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.698 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9705 | SL=2.8585 TP=4.5705 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:00.699 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.700 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.807 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9715 | SL=2.8595 TP=4.5715 | Regime=ACCUMULATION | Score=8.30
2026-06-02 22:35:00.808 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.809 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.810 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9715 | SL=2.8595 TP=4.5715 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:00.811 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.812 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.909 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9715 | SL=2.8595 TP=4.5715 | Regime=ACCUMULATION | Score=8.75
2026-06-02 22:35:00.910 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.911 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.911 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9715 | SL=2.8595 TP=4.5715 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:00.914 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:00.915 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0337% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.006 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=9.00
2026-06-02 22:35:01.008 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.009 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.011 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:01.013 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.014 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.107 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=8.98
2026-06-02 22:35:01.108 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.109 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.110 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9725 | SL=2.8605 TP=4.5725 | Regime=ACCUMULATION | Score=3.97
2026-06-02 22:35:01.111 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.113 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.312 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9740 | SL=2.8620 TP=4.5740 | Regime=ACCUMULATION | Score=8.89
2026-06-02 22:35:01.314 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.315 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.316 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9740 | SL=2.8620 TP=4.5740 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:01.317 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.319 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.410 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9740 | SL=2.8620 TP=4.5740 | Regime=ACCUMULATION | Score=8.76
2026-06-02 22:35:01.411 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.412 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.414 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9740 | SL=2.8620 TP=4.5740 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:01.416 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.417 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0672% is 6.7x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.523 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9745 | SL=2.8765 TP=4.3745 | Regime=DISTRIBUTION | Score=8.99
2026-06-02 22:35:01.524 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.525 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.526 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9745 | SL=2.8765 TP=4.3745 | Regime=DISTRIBUTION | Score=2.72
2026-06-02 22:35:01.527 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.528 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.619 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9745 | SL=2.8765 TP=4.3745 | Regime=ACCUMULATION | Score=8.55
2026-06-02 22:35:01.622 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.624 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.625 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9745 | SL=2.8765 TP=4.3745 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:01.626 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.627 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.708 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=DISTRIBUTION | Score=8.99
2026-06-02 22:35:01.709 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.710 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.711 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=DISTRIBUTION | Score=2.63
2026-06-02 22:35:01.713 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.714 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.811 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=DISTRIBUTION | Score=8.99
2026-06-02 22:35:01.813 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.814 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.815 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=DISTRIBUTION | Score=3.11
2026-06-02 22:35:01.816 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.817 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.906 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=DISTRIBUTION | Score=8.99
2026-06-02 22:35:01.907 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.908 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.908 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=DISTRIBUTION | Score=3.27
2026-06-02 22:35:01.909 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.910 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:01.999 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9765 | SL=2.8785 TP=4.3765 | Regime=ACCUMULATION | Score=8.49
2026-06-02 22:35:02.000 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.002 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.003 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9765 | SL=2.8785 TP=4.3765 | Regime=ACCUMULATION | Score=3.50
2026-06-02 22:35:02.005 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.006 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.103 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9765 | SL=2.8785 TP=4.3765 | Regime=ACCUMULATION | Score=8.99
2026-06-02 22:35:02.105 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.106 | INFO     | main:_on_paper_order_book:661 - [absorption] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.107 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.9765 | SL=2.8785 TP=4.3765 | Regime=ACCUMULATION | Score=4.08
2026-06-02 22:35:02.109 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.110 | INFO     | main:_on_paper_order_book:661 - [stacked_imbalance] Fee filter: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
2026-06-02 22:35:02.212 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: BUY @ 2.9755 | SL=2.8775 TP=4.3755 | Regime=ACCUMULATION | Score=8.28
2026-06-02 22:35:02.214 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0336% is 3.4x expected 0.0100%. Likely illiquidity. Reject.
